ENSG00000000003	uc004ega.1
ENSG00000010704	uc003nfx.1
ENSG00000010704	uc003nfy.1
ENSG00000010704	uc003nfz.1
ENSG00000010704	uc003nga.1
ENSG00000010704	uc003ngb.1
ENSG00000010704	uc003ngc.1
ENSG00000010704	uc003ngd.1
ENSG00000010704	uc003nge.1
ENSG00000010704	uc003ngf.1
ENSG00000010704	uc010jqe.1
ENSG00000010803	uc001cgo.3
ENSG00000010803	uc001cgp.3
ENSG00000010803	uc001cgq.3
ENSG00000010803	uc001cgr.3
ENSG00000010803	uc001cgs.3
ENSG00000010803	uc001cgt.3
ENSG00000010803	uc010ojr.2
ENSG00000010810	uc003pvh.3
ENSG00000010810	uc003pvi.3
ENSG00000010810	uc003pvj.3
ENSG00000010810	uc003pvk.3
ENSG00000010818	uc003qjd.3
ENSG00000010932	uc001ghm.3
ENSG00000010932	uc009wvz.3
ENSG00000010932	uc010pme.2
ENSG00000011007	uc001bho.3
ENSG00000011009	uc001bht.3
ENSG00000011021	uc001ate.4
ENSG00000011021	uc010oau.2
ENSG00000011028	uc002jad.3
ENSG00000011028	uc002jaf.3
ENSG00000011052	uc002itj.3
ENSG00000011052	uc002itk.3
ENSG00000011052	uc002itl.3
ENSG00000011052	uc002itm.3
ENSG00000011052	uc002itn.3
ENSG00000011083	uc003lrr.3
ENSG00000011105	uc001qlp.3
ENSG00000011105	uc021qtd.1
ENSG00000011114	uc001ybo.3
ENSG00000011114	uc001ybp.3
ENSG00000011114	uc001ybr.3
ENSG00000011114	uc010two.2
ENSG00000011132	uc002lyp.1
ENSG00000011143	uc002ivr.2
ENSG00000011143	uc010wnq.2
ENSG00000011143	uc021uam.1
ENSG00000011198	uc003cmx.3
ENSG00000011201	uc004csf.3
ENSG00000011243	uc002naw.1
ENSG00000011258	uc002itq.4
ENSG00000011258	uc002itr.4
ENSG00000011260	uc002its.3
ENSG00000011275	uc003sox.2
ENSG00000011275	uc003soy.2
ENSG00000011295	uc002gph.2
ENSG00000011295	uc002gpk.4
ENSG00000011295	uc021tqp.1
ENSG00000011304	uc002lpp.2
ENSG00000011304	uc002lpq.2
ENSG00000011304	uc002lpr.2
ENSG00000011304	uc002lps.2
ENSG00000011332	uc002ohl.3
ENSG00000011332	uc002ohm.3
ENSG00000011332	uc002ohn.3
ENSG00000011332	uc010xtw.1
ENSG00000011332	uc021uty.1
ENSG00000011347	uc001nrv.3
ENSG00000011347	uc009ynr.3
ENSG00000011376	uc003cop.1
ENSG00000011376	uc010hit.1
ENSG00000011405	uc001mmq.4
ENSG00000011405	uc009ygu.1
ENSG00000011405	uc009ygv.1
ENSG00000011405	uc010rcw.2
ENSG00000011422	uc002oxd.2
ENSG00000011422	uc002oxf.2
ENSG00000011422	uc002oxg.2
ENSG00000011426	uc003tff.3
ENSG00000011426	uc003tfg.3
ENSG00000011451	uc002nbb.4
ENSG00000011451	uc002nbc.3
ENSG00000011454	uc004bnm.1
ENSG00000011454	uc011lzh.2
ENSG00000011454	uc011lzi.2
ENSG00000011454	uc011lzj.2
ENSG00000011465	uc001tbo.3
ENSG00000011465	uc001tbp.3
ENSG00000011465	uc001tbq.3
ENSG00000011465	uc001tbr.3
ENSG00000011465	uc001tbt.3
ENSG00000011465	uc001tbu.3
ENSG00000011478	uc010ekn.3
ENSG00000011478	uc010xxr.2
ENSG00000011485	uc002pem.3
ENSG00000011485	uc002pen.3
ENSG00000011523	uc002sdk.4
ENSG00000011523	uc002sdl.4
ENSG00000011523	uc010yqb.1
ENSG00000011566	uc002rro.3
ENSG00000011566	uc002rrp.3
ENSG00000011566	uc010yns.2
ENSG00000011590	uc002oay.3
ENSG00000011600	uc002ocm.3
ENSG00000011600	uc002ocn.3
ENSG00000011600	uc021uta.1
ENSG00000011600	uc021utb.1
ENSG00000011600	uc021utc.1
ENSG00000011638	uc002dif.4
ENSG00000011638	uc002dih.4
ENSG00000011638	uc010vbf.2
ENSG00000011677	uc010ntk.1
ENSG00000012048	uc002icq.3
ENSG00000012048	uc002ict.3
ENSG00000012048	uc002icu.3
ENSG00000012048	uc002idc.1
ENSG00000012048	uc010cyx.3
ENSG00000012048	uc010cyy.1
ENSG00000012048	uc010cza.2
ENSG00000012048	uc010whl.2
ENSG00000012048	uc010whm.2
ENSG00000012048	uc010whn.2
ENSG00000012048	uc010who.2
ENSG00000012048	uc010whp.2
ENSG00000012048	uc010whq.1
ENSG00000012048	uc010whr.1
ENSG00000012048	uc010whs.1
ENSG00000012048	uc010wht.1
ENSG00000012061	uc002pbs.2
ENSG00000012061	uc002pbt.2
ENSG00000012061	uc002pbu.2
ENSG00000012061	uc002pbv.3
ENSG00000012124	uc002nzb.4
ENSG00000012124	uc010edt.3
ENSG00000012124	uc010edu.3
ENSG00000012124	uc010edv.3
ENSG00000012124	uc010xst.2
ENSG00000012171	uc003cyw.3
ENSG00000012171	uc010hlh.1
ENSG00000012174	uc004dab.2
ENSG00000012174	uc004dae.3
ENSG00000012211	uc004dmy.1
ENSG00000012211	uc011mmv.1
ENSG00000012211	uc011mmw.1
ENSG00000012211	uc011mmx.1
ENSG00000012223	uc003cpq.3
ENSG00000012223	uc003cpr.3
ENSG00000012223	uc003fzr.3
ENSG00000012223	uc010hjh.3
ENSG00000012232	uc003xgz.1
ENSG00000012504	uc001thp.2
ENSG00000012504	uc001thr.2
ENSG00000012504	uc001ths.2
ENSG00000012504	uc001tht.2
ENSG00000012504	uc010svk.2
ENSG00000012660	uc003pbq.1
ENSG00000012660	uc003pbr.2
ENSG00000012660	uc003pbu.3
ENSG00000012660	uc011dwx.2
ENSG00000012779	uc001jce.3
ENSG00000012779	uc010qfg.2
ENSG00000012822	uc001see.3
ENSG00000012822	uc001sef.3
ENSG00000012822	uc001seh.2
ENSG00000012822	uc009znd.3
ENSG00000012822	uc010som.2
ENSG00000012963	uc001ybm.4
ENSG00000012963	uc001ybn.4
ENSG00000012983	uc001wyb.3
ENSG00000013016	uc002rnu.3
ENSG00000013016	uc010ymt.2
ENSG00000013275	uc002omq.3
ENSG00000013275	uc002omr.3
ENSG00000013288	uc003gje.1
ENSG00000013288	uc003gjf.1
ENSG00000013288	uc011bwf.1
ENSG00000013293	uc003fgz.2
ENSG00000013297	uc003fgx.3
ENSG00000013297	uc003fha.1
ENSG00000013297	uc011bpt.1
ENSG00000013306	uc002igm.2
ENSG00000013306	uc002ign.2
ENSG00000013306	uc010wiw.1
ENSG00000013306	uc010wix.1
ENSG00000013306	uc010wiy.1
ENSG00000013364	uc002dui.3
ENSG00000013364	uc002duj.3
ENSG00000013374	uc003wjw.3
ENSG00000013374	uc003wjx.3
ENSG00000013375	uc003pju.2
ENSG00000013375	uc011dyz.2
ENSG00000013375	uc021zcd.1
ENSG00000013392	uc003pjx.4
ENSG00000013392	uc011dza.2
ENSG00000013441	uc002uwe.2
ENSG00000013441	uc002uwg.2
ENSG00000013441	uc010zhi.1
ENSG00000013503	uc001tlp.3
ENSG00000013503	uc001tlq.3
ENSG00000013523	uc001xsv.3
ENSG00000013561	uc003lly.3
ENSG00000013561	uc003lma.3
ENSG00000013561	uc003lmb.3
ENSG00000013561	uc003lmc.3
ENSG00000013561	uc003lmd.3
ENSG00000013561	uc011dbg.2
ENSG00000013561	uc011dbh.2
ENSG00000013563	uc004fks.1
ENSG00000013563	uc004fkt.1
ENSG00000013563	uc004fku.1
ENSG00000013563	uc004fkv.1
ENSG00000013563	uc004fkw.1
ENSG00000013573	uc001rjr.1
ENSG00000013573	uc001rjs.1
ENSG00000013573	uc001rjt.1
ENSG00000013573	uc001rjv.1
ENSG00000013573	uc001rjw.1
ENSG00000013573	uc009zjn.1
ENSG00000013573	uc010sjw.1
ENSG00000013573	uc010sjx.1
ENSG00000013583	uc001rbd.3
ENSG00000013588	uc001rba.3
ENSG00000013619	uc004fee.2
ENSG00000013619	uc011mxu.2
ENSG00000013619	uc011mxv.2
ENSG00000013619	uc011mxw.2
ENSG00000013725	uc001nqq.3
ENSG00000013725	uc001nqr.3
ENSG00000013725	uc001nqs.3
ENSG00000013725	uc001nqt.3
ENSG00000013725	uc009ynj.3
ENSG00000013810	uc003gdo.3
ENSG00000013810	uc010ibz.3
ENSG00000014123	uc003por.3
ENSG00000014138	uc001odj.3
ENSG00000014138	uc001odk.3
ENSG00000014138	uc009yqf.1
ENSG00000014138	uc010rod.1
ENSG00000014164	uc003yyd.2
ENSG00000014216	uc001odf.2
ENSG00000014216	uc001odg.2
ENSG00000014216	uc009yqd.2
ENSG00000014257	uc003eon.3
ENSG00000014257	uc003eop.4
ENSG00000014257	uc010htp.2
ENSG00000014641	uc002scj.2
ENSG00000014641	uc010ypv.2
ENSG00000014641	uc010ypw.2
ENSG00000014824	uc003gwl.3
ENSG00000014914	uc001etl.4
ENSG00000014914	uc001etm.2
ENSG00000014914	uc010pbm.1
ENSG00000014919	uc001kqb.4
ENSG00000014919	uc001kqc.4
ENSG00000015133	uc001xzj.3
ENSG00000015133	uc001xzl.4
ENSG00000015133	uc010aty.3
ENSG00000015133	uc021ryl.1
ENSG00000015153	uc001rmv.3
ENSG00000015153	uc001rmw.3
ENSG00000015153	uc001rmx.2
ENSG00000015153	uc010sko.2
ENSG00000015153	uc010skp.2
ENSG00000015171	uc001ifk.3
ENSG00000015171	uc001ifm.3
ENSG00000015171	uc009xhg.3
ENSG00000015171	uc009xhh.3
ENSG00000015171	uc010pzu.2
ENSG00000015171	uc010pzw.2
ENSG00000015171	uc010pzy.2
ENSG00000015285	uc004dkm.4
ENSG00000015413	uc002fnr.4
ENSG00000015413	uc002fns.4
ENSG00000015413	uc010cin.3
ENSG00000015475	uc002znc.2
ENSG00000015475	uc002znd.2
ENSG00000015475	uc002zne.2
ENSG00000015475	uc002znf.2
ENSG00000015475	uc010gra.2
ENSG00000015475	uc010grb.1
ENSG00000015479	uc003ldr.3
ENSG00000015479	uc003lds.3
ENSG00000015479	uc003ldt.3
ENSG00000015479	uc003ldu.3
ENSG00000015479	uc003ldx.3
ENSG00000015479	uc003ldz.3
ENSG00000015479	uc003leb.3
ENSG00000015479	uc010jfa.3
ENSG00000015479	uc010jfb.3
ENSG00000015479	uc011czb.2
ENSG00000015520	uc003tlb.3
ENSG00000015520	uc003tlc.3
ENSG00000015520	uc003tld.3
ENSG00000015520	uc011kbw.2
ENSG00000015532	uc002iqo.3
ENSG00000015568	uc002tfc.3
ENSG00000015568	uc021vly.1
ENSG00000015592	uc003xfj.3
ENSG00000015592	uc003xfk.3
ENSG00000015592	uc010luo.3
ENSG00000015592	uc011lai.2
ENSG00000015592	uc011laj.2
ENSG00000015592	uc011lak.2
ENSG00000015676	uc003tkz.3
ENSG00000015676	uc010kye.3
ENSG00000016082	uc003jor.3
ENSG00000016391	uc003dgz.3
ENSG00000016402	uc003qhj.3
ENSG00000016402	uc003qhk.3
ENSG00000016402	uc011edl.2
ENSG00000016490	uc001dlt.3
ENSG00000016602	uc009wcs.3
ENSG00000016864	uc003dfi.4
ENSG00000016864	uc003dfk.3
ENSG00000016864	uc003dfl.3
ENSG00000016864	uc003dfm.3
ENSG00000016864	uc010hmm.1
ENSG00000017260	uc003enk.3
ENSG00000017260	uc003enl.3
ENSG00000017260	uc003enn.3
ENSG00000017260	uc003eno.3
ENSG00000017260	uc003enp.3
ENSG00000017260	uc003ens.3
ENSG00000017260	uc003ent.3
ENSG00000017260	uc003enu.3
ENSG00000017260	uc011blg.2
ENSG00000017260	uc011blh.2
ENSG00000017260	uc011bli.2
ENSG00000017373	uc002hqd.3
ENSG00000017373	uc002hqf.1
ENSG00000017373	uc002hqh.1
ENSG00000017427	uc001tjm.2
ENSG00000017427	uc001tjn.2
ENSG00000017427	uc001tjo.2
ENSG00000017427	uc001tjp.4
ENSG00000017483	uc004djk.4
ENSG00000017483	uc010nid.3
ENSG00000017621	uc004dmt.2
ENSG00000017621	uc004dmu.2
ENSG00000017621	uc004dmw.2
ENSG00000017621	uc010nin.1
ENSG00000017621	uc010nio.1
ENSG00000017797	uc002kob.3
ENSG00000017797	uc002koc.3
ENSG00000018189	uc003hfp.4
ENSG00000018189	uc003hfq.3
ENSG00000018189	uc003hfr.3
ENSG00000018189	uc011cax.2
ENSG00000018189	uc011cay.2
ENSG00000018236	uc001rmm.1
ENSG00000018236	uc001rmn.1
ENSG00000018236	uc001rmo.3
ENSG00000018236	uc009zjy.2
ENSG00000018280	uc002vhu.1
ENSG00000018280	uc002vhv.3
ENSG00000018280	uc002vhw.3
ENSG00000018408	uc003exe.3
ENSG00000018408	uc003exf.3
ENSG00000018408	uc003exh.3
ENSG00000018408	uc021xfm.1
ENSG00000018510	uc002ull.2
ENSG00000018610	uc004erj.2
ENSG00000018610	uc004erk.2
ENSG00000018610	uc011mtu.2
ENSG00000018625	uc001fvc.3
ENSG00000018625	uc001fvd.3
ENSG00000018699	uc002rom.3
ENSG00000018869	uc002qmy.3
ENSG00000018869	uc002qmz.1
ENSG00000019102	uc001qas.3
ENSG00000019102	uc001qat.3
ENSG00000019144	uc001ptr.2
ENSG00000019144	uc001ptt.3
ENSG00000019144	uc001ptu.2
ENSG00000019144	uc009zai.2
ENSG00000019169	uc002tln.1
ENSG00000019169	uc010yyf.1
ENSG00000019186	uc002xwu.1
ENSG00000019186	uc002xwv.2
ENSG00000019186	uc002xww.2
ENSG00000019485	uc001myo.3
ENSG00000019505	uc001myq.2
ENSG00000019549	uc003xqp.3
ENSG00000019582	uc003lsc.3
ENSG00000019582	uc003lsd.3
ENSG00000019582	uc003lse.3
ENSG00000019991	uc003uhl.3
ENSG00000019991	uc003uhm.3
ENSG00000019991	uc003uhn.1
ENSG00000019991	uc003uho.1
ENSG00000019991	uc003uhp.3
ENSG00000019991	uc022agw.1
ENSG00000019995	uc001lic.3
ENSG00000020129	uc001bza.3
ENSG00000020129	uc001bzb.3
ENSG00000020129	uc001bzc.3
ENSG00000020181	uc003xkj.3
ENSG00000020181	uc010lvy.3
ENSG00000020256	uc002xwj.3
ENSG00000020256	uc002xwk.3
ENSG00000020256	uc002xwl.3
ENSG00000020256	uc002xwm.3
ENSG00000020256	uc002xwn.3
ENSG00000020426	uc001xfd.3
ENSG00000020426	uc001xfe.3
ENSG00000020577	uc001xbb.3
ENSG00000020577	uc001xbc.3
ENSG00000020577	uc001xbf.2
ENSG00000020577	uc001xbg.2
ENSG00000020633	uc001bjq.3
ENSG00000020633	uc001bjr.3
ENSG00000020633	uc009vrj.3
ENSG00000020922	uc001peu.2
ENSG00000020922	uc001pev.2
ENSG00000020922	uc009ywj.2
ENSG00000021300	uc001oua.3
ENSG00000021300	uc001oub.3
ENSG00000021300	uc001ouc.3
ENSG00000021300	uc001oud.3
ENSG00000021300	uc009ytq.3
ENSG00000021300	uc010rrh.1
ENSG00000021355	uc003mub.3
ENSG00000021355	uc021ykq.1
ENSG00000021461	uc003urx.1
ENSG00000021461	uc003ury.1
ENSG00000021461	uc003urz.1
ENSG00000021461	uc003usa.1
ENSG00000021461	uc003usb.1
ENSG00000021461	uc010lgi.1
ENSG00000021488	uc002ntu.4
ENSG00000021488	uc002ntv.4
ENSG00000021488	uc021usa.1
ENSG00000021574	uc002roc.3
ENSG00000021574	uc002rod.3
ENSG00000021645	uc001xun.3
ENSG00000021645	uc001xuq.2
ENSG00000021645	uc001xur.4
ENSG00000021645	uc010asw.3
ENSG00000021762	uc001lxj.2
ENSG00000021762	uc001lxk.2
ENSG00000021762	uc001lxl.2
ENSG00000021762	uc009ydw.2
ENSG00000021762	uc010qxq.1
ENSG00000021776	uc001ziv.3
ENSG00000021826	uc002vee.4
ENSG00000021826	uc010fur.3
ENSG00000021826	uc010fus.3
ENSG00000021852	uc001cyp.3
ENSG00000021852	uc010oon.2
ENSG00000021852	uc010ooo.2
ENSG00000022267	uc004ezl.2
ENSG00000022267	uc004ezn.2
ENSG00000022267	uc004ezo.3
ENSG00000022267	uc004ezp.2
ENSG00000022267	uc004ezq.2
ENSG00000022267	uc010nrz.2
ENSG00000022267	uc011mvy.1
ENSG00000022267	uc011mwa.1
ENSG00000022267	uc022ceu.1
ENSG00000022277	uc002xxt.2
ENSG00000022277	uc010zzf.1
ENSG00000022355	uc003lyx.4
ENSG00000022355	uc010jiw.3
ENSG00000022355	uc010jix.3
ENSG00000022355	uc010jiy.3
ENSG00000022355	uc010jiz.3
ENSG00000022355	uc010jja.3
ENSG00000022556	uc002qij.3
ENSG00000022556	uc010esn.3
ENSG00000022556	uc010eso.3
ENSG00000022556	uc010esp.3
ENSG00000022556	uc010yfp.2
ENSG00000022556	uc021vbq.1
ENSG00000022567	uc003ywc.1
ENSG00000022567	uc003ywd.1
ENSG00000022567	uc010meq.1
ENSG00000022840	uc001typ.4
ENSG00000022976	uc001ylo.2
ENSG00000022976	uc001ylq.1
ENSG00000022976	uc001ylr.2
ENSG00000022976	uc001yls.2
ENSG00000022976	uc001ylt.2
ENSG00000022976	uc010awk.1
ENSG00000023041	uc001kzv.3
ENSG00000023041	uc001kzw.3
ENSG00000023171	uc001pyw.2
ENSG00000023171	uc001pyx.2
ENSG00000023171	uc001pyy.2
ENSG00000023171	uc009zbe.1
ENSG00000023171	uc010rzx.1
ENSG00000023191	uc001lpk.1
ENSG00000023191	uc001lpl.1
ENSG00000023191	uc001lpm.1
ENSG00000023191	uc001lpo.1
ENSG00000023191	uc001lpp.2
ENSG00000023191	uc001lpq.2
ENSG00000023191	uc001lpr.2
ENSG00000023191	uc001lps.2
ENSG00000023191	uc009ybx.2
ENSG00000023228	uc002vbe.3
ENSG00000023228	uc010ziq.2
ENSG00000023228	uc010zir.2
ENSG00000023228	uc010zis.2
ENSG00000023228	uc010zit.2
ENSG00000023228	uc010ziu.2
ENSG00000023287	uc003xre.4
ENSG00000023287	uc003xrf.4
ENSG00000023318	uc004bam.3
ENSG00000023330	uc003dcy.2
ENSG00000023330	uc003dcz.2
ENSG00000023445	uc001pgx.3
ENSG00000023516	uc001uys.2
ENSG00000023572	uc001gsz.2
ENSG00000023572	uc001gta.2
ENSG00000023608	uc001xft.3
ENSG00000023697	uc001rde.3
ENSG00000023697	uc010shx.1
ENSG00000023734	uc001rdc.4
ENSG00000023734	uc001rdd.4
ENSG00000023734	uc010shw.2
ENSG00000023839	uc001kqf.2
ENSG00000023892	uc003okk.3
ENSG00000023892	uc010jvt.3
ENSG00000023902	uc001ets.3
ENSG00000023902	uc001ett.3
ENSG00000023909	uc001dqg.1
ENSG00000024048	uc003osf.3
ENSG00000024048	uc011dur.2
ENSG00000024048	uc011dus.2
ENSG00000024422	uc002phj.4
ENSG00000024422	uc010xyu.2
ENSG00000024526	uc001del.4
ENSG00000024526	uc001dem.4
ENSG00000024862	uc003qie.3
ENSG00000025039	uc003pnd.4
ENSG00000025039	uc010kcc.3
ENSG00000025156	uc003pyu.2
ENSG00000025156	uc003pyv.2
ENSG00000025293	uc002xei.1
ENSG00000025293	uc002xek.1
ENSG00000025293	uc010gfo.1
ENSG00000025423	uc001smg.1
ENSG00000025434	uc001nek.3
ENSG00000025434	uc001nem.3
ENSG00000025434	uc001nen.4
ENSG00000025434	uc009ylm.3
ENSG00000025708	uc003bmc.4
ENSG00000025708	uc003bmd.4
ENSG00000025708	uc003bme.4
ENSG00000025708	uc010hbd.3
ENSG00000025770	uc003blq.4
ENSG00000025770	uc003blr.4
ENSG00000025770	uc003blv.3
ENSG00000025770	uc003blx.4
ENSG00000025772	uc002xmy.3
ENSG00000025796	uc003psc.4
ENSG00000025800	uc001bug.3
ENSG00000025800	uc001buh.3
ENSG00000025800	uc010ogx.2
ENSG00000025800	uc010ogy.2
ENSG00000026025	uc001iou.2
ENSG00000026036	uc002yfw.3
ENSG00000026036	uc021wge.1
ENSG00000026103	uc001kfr.3
ENSG00000026103	uc001kfs.3
ENSG00000026103	uc001kft.3
ENSG00000026103	uc001kfw.3
ENSG00000026103	uc009xtp.3
ENSG00000026297	uc003qve.3
ENSG00000026297	uc003qvi.1
ENSG00000026508	uc001mvu.3
ENSG00000026508	uc001mvv.3
ENSG00000026508	uc001mvw.3
ENSG00000026508	uc001mvx.3
ENSG00000026508	uc001mvy.3
ENSG00000026508	uc001mwc.4
ENSG00000026508	uc010rer.2
ENSG00000026508	uc021qfw.1
ENSG00000026559	uc002xwa.4
ENSG00000026559	uc002xwb.3
ENSG00000026652	uc003qtr.1
ENSG00000026652	uc011egb.1
ENSG00000026652	uc011egd.1
ENSG00000026751	uc001fwq.3
ENSG00000026751	uc001fwr.3
ENSG00000026751	uc001fws.3
ENSG00000026751	uc010pjo.2
ENSG00000026751	uc010pjp.2
ENSG00000026751	uc010pjq.2
ENSG00000026751	uc010pjr.2
ENSG00000026950	uc003nhv.3
ENSG00000026950	uc010jqj.3
ENSG00000026950	uc011dkj.2
ENSG00000026950	uc011dkk.2
ENSG00000027001	uc001uox.4
ENSG00000027075	uc001xfn.3
ENSG00000027075	uc001xfo.3
ENSG00000027075	uc010tsa.2
ENSG00000027075	uc010tsb.2
ENSG00000027644	uc010pht.2
ENSG00000027697	uc003qho.2
ENSG00000027697	uc011edm.1
ENSG00000027697	uc011edn.1
ENSG00000027847	uc003mhy.3
ENSG00000027869	uc001fqd.2
ENSG00000027869	uc001fqe.2
ENSG00000027869	uc009wsh.2
ENSG00000028116	uc002rzo.2
ENSG00000028116	uc002rzp.3
ENSG00000028116	uc002rzs.3
ENSG00000028116	uc010fcb.2
ENSG00000028116	uc010fcd.3
ENSG00000028137	uc001att.3
ENSG00000028137	uc009vnk.3
ENSG00000028203	uc001tds.3
ENSG00000028203	uc001tdt.2
ENSG00000028203	uc001tdy.2
ENSG00000028203	uc001tdz.2
ENSG00000028203	uc009zsz.1
ENSG00000028203	uc009zta.1
ENSG00000028277	uc002osn.3
ENSG00000028277	uc002osp.3
ENSG00000028277	uc002osq.3
ENSG00000028277	uc002osr.2
ENSG00000028310	uc003jbl.3
ENSG00000028310	uc003jbm.3
ENSG00000028310	uc003jbn.3
ENSG00000028310	uc003jbo.3
ENSG00000028310	uc003jbq.3
ENSG00000028310	uc011cmb.2
ENSG00000028528	uc002amv.3
ENSG00000028528	uc002amx.3
ENSG00000028528	uc010uio.2
ENSG00000028839	uc003qel.3
ENSG00000028839	uc010kgg.3
ENSG00000029153	uc001rht.2
ENSG00000029153	uc001rhu.2
ENSG00000029153	uc001rhv.2
ENSG00000029153	uc001rhw.3
ENSG00000029153	uc009zji.2
ENSG00000029153	uc010sjp.2
ENSG00000029363	uc003qgw.1
ENSG00000029363	uc003qgx.1
ENSG00000029363	uc003qgy.1
ENSG00000029363	uc011edb.1
ENSG00000029363	uc011ede.1
ENSG00000029364	uc001xld.4
ENSG00000029364	uc001xle.3
ENSG00000029364	uc001xlf.4
ENSG00000029364	uc001xlg.4
ENSG00000029364	uc010aqx.3
ENSG00000029534	uc003xoc.3
ENSG00000029534	uc003xod.3
ENSG00000029534	uc003xof.3
ENSG00000029534	uc003xoh.3
ENSG00000029534	uc003xoi.3
ENSG00000029534	uc003xoj.3
ENSG00000029534	uc003xok.3
ENSG00000029534	uc003xom.3
ENSG00000029534	uc011lcl.2
ENSG00000029559	uc003hqx.4
ENSG00000029639	uc003qqj.4
ENSG00000029725	uc002gbl.4
ENSG00000029725	uc002gbm.4
ENSG00000029725	uc010vsw.1
ENSG00000029993	uc004fep.3
ENSG00000029993	uc004fer.3
ENSG00000030066	uc001ngm.3
ENSG00000030066	uc001ngn.1
ENSG00000030066	uc021qiu.1
ENSG00000030110	uc003oes.3
ENSG00000030110	uc010jvb.3
ENSG00000030304	uc022blv.1
ENSG00000030419	uc002vem.3
ENSG00000030419	uc002ven.3
ENSG00000030419	uc010fuu.3
ENSG00000030419	uc010fuv.3
ENSG00000030419	uc010fuy.3
ENSG00000030582	uc002igp.1
ENSG00000031003	uc003lbz.2
ENSG00000031003	uc003lca.2
ENSG00000031003	uc003lcb.2
ENSG00000031081	uc003ecj.4
ENSG00000031691	uc003ozh.1
ENSG00000031698	uc001dwu.2
ENSG00000031698	uc021orc.1
ENSG00000031823	uc002mdw.3
ENSG00000031823	uc002mdx.3
ENSG00000031823	uc002mdy.3
ENSG00000031823	uc002mdz.3
ENSG00000031823	uc010xix.2
ENSG00000032219	uc001xdo.3
ENSG00000032219	uc001xdp.3
ENSG00000032219	uc001xdq.3
ENSG00000032219	uc010apg.1
ENSG00000032389	uc002qxi.2
ENSG00000032389	uc002qxj.2
ENSG00000032444	uc002mgq.2
ENSG00000032444	uc002mgr.2
ENSG00000032444	uc010xjp.2
ENSG00000032444	uc010xjq.2
ENSG00000032742	uc001unh.3
ENSG00000032742	uc001uni.3
ENSG00000032742	uc010tcq.2
ENSG00000033011	uc002cyj.3
ENSG00000033011	uc002cym.3
ENSG00000033011	uc010bue.3
ENSG00000033011	uc021tco.1
ENSG00000033030	uc001ucl.3
ENSG00000033030	uc001ucm.3
ENSG00000033030	uc001ucn.3
ENSG00000033030	uc009zxp.3
ENSG00000033030	uc009zxq.3
ENSG00000033050	uc003wjo.1
ENSG00000033050	uc003wjp.3
ENSG00000033100	uc003wjq.1
ENSG00000033100	uc003wjr.1
ENSG00000033122	uc001deo.1
ENSG00000033122	uc001dep.3
ENSG00000033122	uc009wbg.3
ENSG00000033170	uc001xin.3
ENSG00000033170	uc001xio.3
ENSG00000033170	uc001xip.3
ENSG00000033170	uc001xiq.3
ENSG00000033170	uc010tsp.2
ENSG00000033178	uc003hdg.4
ENSG00000033178	uc003hdi.3
ENSG00000033327	uc001ozg.3
ENSG00000033327	uc001ozh.3
ENSG00000033627	uc002hzp.1
ENSG00000033627	uc002hzq.3
ENSG00000033627	uc002hzr.3
ENSG00000033627	uc002hzs.3
ENSG00000033627	uc010cyg.3
ENSG00000033627	uc010wgj.2
ENSG00000033627	uc010wgk.2
ENSG00000033800	uc002aqz.3
ENSG00000033867	uc003cdu.4
ENSG00000033867	uc003cdv.3
ENSG00000033867	uc003cdw.3
ENSG00000033867	uc010hfl.3
ENSG00000033867	uc011aww.2
ENSG00000033867	uc011awx.2
ENSG00000033867	uc011awy.2
ENSG00000033867	uc011axa.2
ENSG00000033867	uc011axb.2
ENSG00000033867	uc021wun.1
ENSG00000034053	uc001zck.3
ENSG00000034053	uc001zcl.3
ENSG00000034053	uc010uat.2
ENSG00000034063	uc010duf.3
ENSG00000034063	uc010xik.2
ENSG00000034152	uc002gys.3
ENSG00000034152	uc021tsq.1
ENSG00000034239	uc003xqn.3
ENSG00000034239	uc003xqo.2
ENSG00000034239	uc011ldj.1
ENSG00000034510	uc002sow.1
ENSG00000034533	uc003env.1
ENSG00000034533	uc010htm.1
ENSG00000034677	uc003yjj.1
ENSG00000034677	uc003yjk.1
ENSG00000034677	uc003yjl.1
ENSG00000034693	uc003qjl.3
ENSG00000034693	uc011edx.1
ENSG00000034713	uc002fen.3
ENSG00000034971	uc001ghu.3
ENSG00000035115	uc002qvv.3
ENSG00000035115	uc002qvw.3
ENSG00000035115	uc002qvx.3
ENSG00000035115	uc002qvy.3
ENSG00000035115	uc002qvz.3
ENSG00000035115	uc002qwa.3
ENSG00000035115	uc010ewe.3
ENSG00000035141	uc002sgq.4
ENSG00000035141	uc010fdp.3
ENSG00000035403	uc001jwd.3
ENSG00000035403	uc001jwe.3
ENSG00000035403	uc010qkz.2
ENSG00000035499	uc003jsh.3
ENSG00000035499	uc011cqm.2
ENSG00000035499	uc011cqn.2
ENSG00000035664	uc002amr.3
ENSG00000035681	uc003xtt.3
ENSG00000035681	uc011lee.2
ENSG00000035687	uc001iaj.3
ENSG00000035720	uc003hde.4
ENSG00000035720	uc003hdf.3
ENSG00000035862	uc002jwe.3
ENSG00000035862	uc002jwf.3
ENSG00000035862	uc010wty.2
ENSG00000035928	uc003gtx.2
ENSG00000035928	uc003gty.2
ENSG00000035928	uc003gtz.2
